"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ANC24LA095","ACC","195168","2024-09-21T02:30:00Z","Bettles","Alaska","United States",,"N808PT","22-4644","false","Aviation","",,,"None","0","0","0","0",,,,,"66.809573999999998","-151.51984999999999","PIPER","PA-22-150","AIR","PABT","Bettles","false","1",,"NSCH","BUS","135","Unknown","VMC","Jason Ajemian","Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195168/pdf"
"DCA24LA316","ACC","195189","2024-09-19T12:47:00Z","Clarksburg","California","United States",,"N12125","28967","false","Aviation","",,,"Serious","0","1","3","4",,,,,"38.443739000000001","-121.55165","BOEING","757-224","AIR",,,"false","2",,"SCHD",,"121","None",,"United Airlines","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195189/pdf"
"WPR24LA314","ACC","195224","2024-09-19T08:19:00Z","West Sacramento","California","United States",,"N6522Z","U20606307","false","Aviation","",,,"Minor","0","0","1","1",,,,,"38.539999999999999","-121.51900000000001","CESSNA","U206G","AIR","KSAC","Sacramento Executive Airport","false","1",,,"OWRK","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195224/pdf"
"ANC24LA104","ACC","195280","2024-09-18T17:40:00Z","Dillingham","Alaska","United States",,"N6847B","22-4146","false","Aviation","",,,"None","0","0","0","0",,,,,"59.056032000000002","-158.49472","PIPER","PA-22-150","AIR",,,"false","1",,"NSCH","BUS","135","Unknown","VMC","Mark Romo","Taxi","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195280/pdf"
"ERA24LA386","ACC","195144","2024-09-17T17:30:00Z","Boston","Massachusetts","United States",,"N18VV","402C0619","false","Aviation","",,,"None","0","0","0","0",,,,,"42.368172999999999","-71.009048000000007","CESSNA","402","AIR","BOS","General Edward Lawrence Logan International Airport","false","2",,"SCHD",,"135","Substantial","VMC","HYANNIS AIR SERVICE INC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195144/pdf"
"WPR24LA308","ACC","195136","2024-09-17T00:40:00Z","Las Vegas","New Mexico","United States",,"N102DB","BB1537","false","Aviation","DirectorBrief","2025-03-13T04:00:00Z","2025-03-13T18:00:00Z","None","0","0","0","0",,"The airplane’s collision with an elk during landing.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Ability to respond/compensate, Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment",,"35.654221999999997","-105.14238","RAYTHEON AIRCRAFT COMPANY","B200","AIR","LVS","LAS VEGAS MUNI","false","2","TP","NSCH","OWRK","135","Substantial","VMC","FINCH AIR LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=195136","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195136/pdf"
"DCA24WA308","INC","195152","2024-09-16T22:30:00Z","San Francisco","California","United States",,"N105JS","43709","false","Aviation","",,,,,,,,,,,,,,"BOEING","737-8","AIR",,,"false","2",,,,"129","None",,"Aeromexico","Enroute","N/A",,"Prelim","","None"
"DCA24FA300","INC","195112","2024-09-12T09:14:00Z","Nashville","Tennessee","United States",,"N919AK, N225WN","44087, 34333","false","Aviation","",,,"None","0","0","0","0",,,,,"36.129555000000003","-86.680053999999998","BOEING, BOEING","737-9, 737-7H4","AIR, AIR","BNA","NASHVILLE INTL","false, false","2, 2",,"SCHD, SCHD",,"121, 121","Minor, None",,"ALASKA AIRLINES INC, SOUTHWEST AIRLINES CO","Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195112/pdf"
"DCA24FA299","ACC","195092","2024-09-10T10:07:00Z","College Park","Georgia","United States",,"N503DN, N302PQ","0149, 15302","false","Aviation","",,,"Minor","0","0","1","1",,,,,"33.636699999999998","-84.428100999999998","AIRBUS, Mitsubishi Heavy Industries (MHI)/Bombardier","A350-941, CL600 2D24-900","AIR, AIR","KATL","Hartsfield-Jackson Atlanta International Airport","false, false","2, 2",,"SCHD, SCHD",,"121, 121","Minor, Substantial","VMC","DELTA AIR LINES INC, Endeavor Air Inc","Taxi","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195092/pdf"
"ERA24LA375","ACC","195093","2024-09-10T08:43:00Z","Hickory Valley","Tennessee","United States",,"N802JF","802-0623","false","Aviation","",,,"None","0","0","0","0","0",,,,"35.183506000000001","-89.100322000000006","AIR TRACTOR INC","AT-802","AIR",,,"false","1",,,"AAPL","137","Substantial","VMC","MILES FLYING SERVICE INC","Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195093/pdf"
"CEN24LA344","ACC","195082","2024-09-08T15:33:00Z","Rifle","Colorado","United States",,"N36008","268-73","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"39.523318000000003","-107.84183","BELLANCA","7GCAA","AIR","RIL","RIFLE GARFIELD COUNTY","false","1",,,"POSI","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195082/pdf"
"CEN24FA338","ACC","195063","2024-09-05T10:14:00Z","Camden","Colorado","United States",,"N602BA","602-1173","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"40.320999999999998","-103.56749000000001","AIR TRACTOR INC","AT-602","AIR",,,"false","1",,,"AAPL","137","Substantial","VMC","Scott Aviation Inc","Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195063/pdf"
"CEN24LA339","ACC","195064","2024-09-04T20:30:00Z","Borger","Texas","United States",,"N40939","28-7425191","false","Aviation","DirectorBrief","2025-01-03T05:00:00Z","2025-01-03T18:00:00Z","None","0","0","0","0","0","The pilot’s inadequate fuel management which led to fuel exhaustion.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot",,"35.700888999999997","-101.39366","PIPER","PA-28-140","AIR",,,"false","1","REC",,"AOBV","091","Substantial","VMC","GROG HOLDINGS LLC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=195064","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195064/pdf"
"CEN24LA336","ACC","195046","2024-08-31T15:30:00Z","Coopersville","Michigan","United States",,"N9020X","18253420","false","Aviation","DirectorBrief","2025-02-11T05:00:00Z","2025-02-11T18:00:00Z",,,,,,,"The loss of airplane control while landing.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Unknown/Not determined",,"43.052281999999998","-85.927448999999996","CESSNA","182D","AIR",,,"false","1","REC",,"UNK","091","Substantial","VMC",,"Unknown","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=195046","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195046/pdf"
"WPR24LA300","ACC","195086","2024-08-31T14:40:00Z","Mulino","Oregon","United States",,"N902ST","153","false","Aviation","DirectorBrief","2025-03-06T05:00:00Z","2025-03-06T19:00:00Z","None","0","0","0","0",,"The skydiver’s unintentional parachute deployment and subsequent entanglement with the airplane’s horizontal stabilizer.","Aircraft - Aircraft structures - Empennage structure - Horizontal stabilizer - Damaged/degraded, Environmental issues - Physical environment - Object/animal/substance - Person - Effect on equipment",,"45.216555999999997","-122.59019000000001","PACIFIC AEROSPACE CORP LTD","750XL","AIR","4S9","MULINO STATE","false","1","TP",,"SKYD","091","Substantial","VMC","TRUE NORTH AVIATION LLC","Unknown","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=195086","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195086/pdf"
"ANC24FA085","ACC","195031","2024-08-31T10:00:00Z","McGrath","Alaska","United States",,"N7154Z","18-8263","false","Aviation","",,,,,,,,,,,,"62.008135000000003","-154.80312000000001","PIPER","PA-18-150","AIR",,,"false","1",,"NSCH","BUS","091","Substantial","VMC","Cary L Foster","Unknown","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195031/pdf"
"ANC24LA084","ACC","195028","2024-08-28T11:00:00Z","Hawi","Hawaii","United States",,"N2728B","52028","false","Aviation","",,,"None","0","0","0","0",,,,,"20.264897999999999","-155.85176000000001","CESSNA","182B","AIR","PHUP",,"false","1",,"NSCH","BUS","091","Substantial","VMC","Caleb Sheehan","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195028/pdf"
"ANC24LA081","ACC","195008","2024-08-23T17:00:00Z","King Salmon","Alaska","United States",,"N2512G","51812","false","Aviation","",,,"None","0","0","0","0","0",,,,"58.183748000000001","-156.22761","CESSNA","182B","AIR",,,"false","1",,,"BUS","091","Substantial",,,"Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195008/pdf"
"DCA24LA290","ACC","194995","2024-08-19T13:45:00Z","Highland Meadows","New Mexico","United States",,"N7734H","33923","false","Aviation","DirectorBrief","2025-01-16T05:00:00Z","2025-01-16T19:00:00Z","Serious","0","1","0","1","0","An encounter with convectively induced turbulence during descent.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel",,"34.899999999999999","-107.15000000000001","BOEING","737","AIR",,,"false","2","TF","SCHD",,"121","None","VMC","SOUTHWEST AIRLINES CO","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=194995","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194995/pdf"
"ERA24LA351","ACC","194945","2024-08-18T21:39:00Z","Washington","North Carolina","United States",,"N680SA","680-0237","false","Aviation","",,,"Minor","0","0","1","0","1",,,,"35.571435000000001","-77.047173999999998","CESSNA","680","AIR","OCW","WASHINGTON-WARREN","false","2",,,"POSI","091","Substantial",,,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194945/pdf"
"WPR24LA282","ACC","194957","2024-08-13T11:00:00Z","Durham","California","United States",,"N6633K","400B","false","Aviation","DirectorBrief","2025-03-06T05:00:00Z","2025-03-06T19:00:00Z","Serious","0","1","0","1",,"The pilot’s failure to maintain clearance from powerlines, which resulted in a wire strike.","Personnel issues - Psychological - Attention/monitoring - Attention - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Effect on equipment",,"39.543815000000002","-121.65765","GRUMMAN ACFT ENG COR-SCHWEIZER","G-164B","AIR","OVE","OROVILLE MUNI","false","1","TP",,"AAPL","137","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=194957","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194957/pdf"
"WPR24LA278","ACC","194931","2024-08-09T17:45:00Z","Watsonville","California","United States",,"N727VB","0430","false","Aviation","",,,"None","0","0","0","0",,,,,"36.934801999999998","-121.79107","CIRRUS DESIGN CORP","SF50","AIR","KWVI","Watsonville Municipal Airport","false","1",,,"BUS","091","Unknown","VMC","FAFO AVIATION LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194931/pdf"
"CEN24LA313","ACC","194896","2024-08-09T16:00:00Z","Dyess","Arkansas","United States",,"N6569","709","false","Aviation","",,,"None","0","0","0","0","0",,,,"35.590623000000001","-90.183227000000002","GRUMMAN","G164","AIR",,,"false","1",,,"AAPL","137","Substantial","VMC","Bennett Farms & Flying Service","Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194896/pdf"
"DCA24LA255","ACC","194881","2024-08-08T18:17:00Z","Waycross","Georgia","United States",,"N542UW","4134","false","Aviation","DirectorBrief","2025-01-16T05:00:00Z","2025-01-16T19:00:00Z","Serious","0","1","3","4",,"The aircraft’s encounter with convectively induced turbulence.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel, Personnel issues - Task performance - Workload management - Task allocation - Flight crew",,"30.958957999999999","-82.505950999999996","AIRBUS","A321-231","AIR",,,"false","2","TF","SCHD",,"121","None","VMC","AMERICAN AIRLINES INC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=194881","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194881/pdf"
"ANC24LA075","ACC","194913","2024-08-08T10:00:00Z","fairbanks","Alaska","United States",,"N94260","18503296","false","Aviation","",,,"None","0","0","0","0",,,,,"65.733333000000002","-148.28333000000001","CESSNA","A185F","AIR",,,"false","1",,"NSCH","BUS","135","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194913/pdf"
"DCA24LA256","ACC","194882","2024-08-07T14:30:00Z","Severn","Maryland","United States",,"N226WN","32494","false","Aviation","DirectorBrief","2024-10-28T04:00:00Z","2024-10-28T18:00:00Z","Serious","0","1","0","1",,"A passenger’s failure to comply with crew member instructions to remain seated with seatbelt fastened.","Personnel issues - Action/decision - Action - (general) - Passenger, Environmental issues - Conditions/weather/phenomena - Turbulence - (general) - Effect on personnel",,"39.175727999999999","-76.668991000000005","BOEING","737","AIR",,,"false","2","TF","SCHD",,"121","None","VMC","SOUTHWEST AIRLINES CO","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=194882","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194882/pdf"
"CEN24LA307","ACC","194870","2024-08-06T17:38:00Z","Kalamazoo","Michigan","United States",,"N484WW","TH-909","false","Aviation","DirectorBrief","2025-01-10T05:00:00Z","2025-01-10T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to extend the landing gear before landing.","Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated",,"42.233961999999998","-85.550144000000003","BEECH","58","AIR","AZO","Kalamazoo International","false","2","REC","NSCH","BUS","135","Substantial","VMC","Gerlach & Associates, LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=194870","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194870/pdf"
"ANC24LA076","ACC","194923","2024-08-06T17:00:00Z","Skwenta","Alaska","United States",,"N9303Z","380","false","Aviation","",,,"None","0","0","0","0",,,,,"61.934958000000002","-150.98894999999999","DEHAVILLAND","BEAVER DHC-2","AIR","PVT","Bentalit","false","1",,"NSCH","BUS","135","Unknown","VMC","Bush Air Alaska LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194923/pdf"
"ANC24LA074","ACC","194845","2024-08-05T11:53:00Z","Fairbanks","Alaska","United States",,"N9FW","31-7405468","false","Aviation","",,,"None","0","0","0","0",,,,,"64.817333000000005","-147.84999999999999","PIPER","PA31","AIR","PAFA","Fairbanks International Airport","false","2",,"SCHD","UNK","135","Substantial","VMC","Warbelows Air Ventures","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194845/pdf"
"ERA24FA338","ACC","194842","2024-08-05T10:11:00Z","Jamestown","New York","United States",,"N750GB","750-0504","false","Aviation","",,,"Serious","0","1","1","2","0",,,,"42.153393999999999","-79.258021999999997","CESSNA","750","AIR","JHW","CHAUTAUQUA COUNTY/JAMESTOWN","false","2",,,"BUS","091","Substantial","VMC",,"Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194842/pdf"
"DCA24LA254","ACC","194848","2024-08-03T22:56:00Z","Linneus","Missouri","United States",,"N793AN","30255","false","Aviation","DirectorBrief","2025-01-16T05:00:00Z","2025-01-16T19:00:00Z","Serious","0","1","2","3",,"An inadvertent encounter with convectively induced turbulence during cruise.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel, Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Awareness of condition",,"39.862411000000002","-93.117800000000003","BOEING","777-223","AIR",,,"false","2","TF","SCHD",,"121","None","VMC","AMERICAN AIRLINES INC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=194848","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194848/pdf"
"CEN24LA308","INC","194873","2024-08-03T13:00:00Z","Tulsa","Oklahoma","United States",,"N825JC","0752","false","Aviation","DirectorBrief","2025-01-02T05:00:00Z","2025-01-02T18:00:00Z","None","0","0","0","0",,"The mechanic’s improper installation of the alternator wiring connections, which resulted in electrical arcing and thermal damage to the airplane.","Personnel issues - Task performance - Maintenance - Installation - Maintenance personnel, Aircraft - Aircraft systems - Electrical power system - Alternator-generator drive sys - Incorrect service/maintenance, Aircraft - Aircraft systems - Electrical power system - Alternator-generator drive sys - Damaged/degraded",,"36.198393000000003","-95.888104999999996","CIRRUS DESIGN CORP","SR22T","AIR","TUL","Tulsa International Airport","false","1","REC","NSCH","FERY","091","Substantial","VMC",,"Standing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=194873","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194873/pdf"
